what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.xtend.core,2.7.3.v201411190455,"org.eclipse.xtend.core",1432165084217
stopped,bundle,org.eclipse.xtext.xbase.ui,2.7.3.v201411190455,"org.eclipse.xtext.xbase.ui",1432165084218
stopped,bundle,org.eclipse.xtext.xtext.ui,2.7.3.v201411190455,"org.eclipse.xtext.xtext.ui",1432165084218
stopped,bundle,org.eclipse.pde.ui,3.8.101.v20140902-1534,"org.eclipse.pde.ui",1432165084219
stopped,bundle,org.eclipse.ant.ui,3.5.500.v20140521-1557,"org.eclipse.ant.ui",1432165084220
stopped,bundle,org.eclipse.fx.ide.fxgraph,1.1.0.201411050807,"org.eclipse.fx.ide.fxgraph",1432165084222
stopped,bundle,org.eclipse.fx.ide.l10n.ui,1.1.0.201411050807,"org.eclipse.fx.ide.l10n.ui",1432165084223
stopped,bundle,org.eclipse.fx.ide.l10n,1.1.0.201411050807,"org.eclipse.fx.ide.l10n",1432165084224
stopped,bundle,org.eclipse.e4.tools.css.editor.ui,0.12.0.v20140221-1650,"org.eclipse.e4.tools.css.editor.ui",1432165084224
stopped,bundle,org.eclipse.e4.tools.css.editor,0.12.0.v20140221-1650,"org.eclipse.e4.tools.css.editor",1432165084224
stopped,bundle,org.eclipse.xtext.purexbase,2.7.3.v201411190455,"org.eclipse.xtext.purexbase",1432165084226
stopped,bundle,org.eclipse.emf.mwe2.language.ui,2.7.0.v201409021051,"org.eclipse.emf.mwe2.language.ui",1432165084228
stopped,bundle,org.eclipse.xtext.ui.codetemplates.ui,2.7.3.v201411190455,"org.eclipse.xtext.ui.codetemplates.ui",1432165084229
stopped,bundle,org.eclipse.xtext.ui.codetemplates,2.7.3.v201411190455,"org.eclipse.xtext.ui.codetemplates",1432165084230
stopped,bundle,org.eclipse.fx.ide.ui.mobile.sim.launch,1.1.0.201411050807,"org.eclipse.fx.ide.ui.mobile.sim.launch",1432165084230
stopped,bundle,org.eclipse.jdt.junit,3.7.300.v20140418-0836,"org.eclipse.jdt.junit",1432165084232
stopped,bundle,org.eclipse.fx.ide.ui.preview,1.1.0.201411050807,"org.eclipse.fx.ide.ui.preview",1432165084233
stopped,bundle,org.eclipse.xtext.ui.ecore,2.7.3.v201411190455,"org.eclipse.xtext.ui.ecore",1432165084234
stopped,bundle,org.eclipse.xtext.xtext.ui.graph,2.7.3.v201411190455,"org.eclipse.xtext.xtext.ui.graph",1432165084236
stopped,bundle,org.eclipse.xtext.ui.shared,2.7.3.v201411190455,"org.eclipse.xtext.ui.shared",1432165084236
stopped,bundle,org.eclipse.xtext.builder,2.7.3.v201411190455,"org.eclipse.xtext.builder",1432165084236
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.300.v20140512-1926,"org.eclipse.jdt.debug.ui",1432165084239
stopped,bundle,org.eclipse.wst.sse.ui,1.3.300.v201404240319,"org.eclipse.wst.sse.ui",1432165084239
stopped,bundle,org.eclipse.fx.ide.ui,1.1.0.201411050807,"org.eclipse.fx.ide.ui",1432165084240
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.400.v20140311-1758,"org.eclipse.jdt.apt.ui",1432165084243
stopped,bundle,org.eclipse.e4.tools.event.spy,0.15.0.v20140707-1917,"org.eclipse.e4.tools.event.spy",1432165084245
stopped,bundle,org.eclipse.xtext.ui.junit,2.7.3.v201411190455,"org.eclipse.xtext.ui.junit",1432165084246
stopped,bundle,org.eclipse.xtext.ui,2.7.3.v201411190455,"org.eclipse.xtext.ui",1432165084246
stopped,bundle,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui",1432165084246
stopped,bundle,org.eclipse.platform.discovery.compatibility,0.11.0.v20140117-1516,"org.eclipse.platform.discovery.compatibility",1432165084246
stopped,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.400.v201402131232,"org.eclipse.wst.jsdt.debug.ui",1432165084248
stopped,bundle,org.eclipse.wst.jsdt.support.firefox,1.0.500.v201402131232,"org.eclipse.wst.jsdt.support.firefox",1432165084250
stopped,bundle,org.eclipse.wst.jsdt.ui,1.1.500.v201402182334,"org.eclipse.wst.jsdt.ui",1432165084250
stopped,bundle,org.eclipse.search,3.9.100.v20140226-1637,"org.eclipse.search",1432165084250
stopped,bundle,org.eclipse.epp.package.standard,4.4.0.20140612-0500,"org.eclipse.epp.package.standard",1432165084250
stopped,bundle,org.eclipse.linuxtools.lttng2.kernel.ui,2.2.1.201402102340,"org.eclipse.linuxtools.lttng2.kernel.ui",1432165084251
stopped,bundle,org.eclipse.linuxtools.lttng2.ui,2.2.1.201402102340,"org.eclipse.linuxtools.lttng2.ui",1432165084253
stopped,bundle,org.eclipse.linuxtools.tmf.ui,2.2.1.201402102340,"org.eclipse.linuxtools.tmf.ui",1432165084255
stopped,bundle,org.eclipse.mylyn.team.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.team.ui",1432165084256
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.700.v20140407-1004,"org.eclipse.ui.navigator.resources",1432165084257
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.7.100.v20140324-1358,"org.eclipse.ltk.ui.refactoring",1432165084257
stopped,bundle,org.eclipse.team.cvs.ui,3.3.600.v20130514-1224,"org.eclipse.team.cvs.ui",1432165084257
stopped,bundle,org.eclipse.ui.resources.semantic,0.6.1.v20140117-1517,"org.eclipse.ui.resources.semantic",1432165084259
stopped,bundle,org.eclipse.team.ui,3.7.100.v20130710-1213,"org.eclipse.team.ui",1432165084259
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1432165084259
stopped,bundle,org.eclipse.mylyn.ide.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.ide.ui",1432165084261
stopped,bundle,org.eclipse.mylyn.resources.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.resources.ui",1432165084262
stopped,bundle,org.eclipse.mylyn.context.tasks.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.context.tasks.ui",1432165084262
stopped,bundle,org.eclipse.mylyn.help.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.help.ui",1432165084264
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.9.2.v20140211-0100,"org.eclipse.mylyn.tasks.bugs",1432165084265
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.8.2.v20140211-0100,"org.eclipse.mylyn.wikitext.tasks.ui",1432165084266
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.tasks.ui",1432165084266
stopped,bundle,org.eclipse.compare,3.5.500.v20131106-1552,"org.eclipse.compare",1432165084268
stopped,bundle,org.eclipse.egit.core,3.2.0.201312181205-r,"org.eclipse.egit.core",1432165084269
stopped,bundle,org.eclipse.team.cvs.ssh2,3.2.302.v20131127-1657,"org.eclipse.team.cvs.ssh2",1432165084270
stopped,bundle,org.eclipse.team.cvs.core,3.3.502.v20131127-1657,"org.eclipse.team.cvs.core",1432165084270
stopped,bundle,org.eclipse.pde.api.tools,1.0.600.v20140520-1809,"org.eclipse.pde.api.tools",1432165084272
stopped,bundle,org.eclipse.fx.ide.pde.core,1.1.0.201411050807,"org.eclipse.fx.ide.pde.core",1432165084273
stopped,bundle,org.eclipse.fx.ide.jdt.core,1.1.0.201411050807,"org.eclipse.fx.ide.jdt.core",1432165084273
stopped,bundle,org.eclipse.fx.ide.rrobot,1.1.0.201411050807,"org.eclipse.fx.ide.rrobot",1432165084274
stopped,bundle,org.eclipse.pde.ds.core,1.0.300.v20140204-1740,"org.eclipse.pde.ds.core",1432165084275
stopped,bundle,org.eclipse.pde.launching,3.6.200.v20140521-1231,"org.eclipse.pde.launching",1432165084275
stopped,bundle,org.eclipse.pde.ua.core,1.0.301.v20140702-1823,"org.eclipse.pde.ua.core",1432165084277
stopped,bundle,org.eclipse.e4.tools.emf.liveeditor,0.12.0.v20140716-1614,"org.eclipse.e4.tools.emf.liveeditor",1432165084277
stopped,bundle,org.eclipse.e4.tools.emf.ui.script.js,0.12.0.v20140206-0829,"org.eclipse.e4.tools.emf.ui.script.js",1432165084278
stopped,bundle,org.eclipse.e4.tools.emf.ui,0.12.0.v20140728-1808,"org.eclipse.e4.tools.emf.ui",1432165084278
stopped,bundle,org.eclipse.pde.core,3.10.1.v20140902-1534,"org.eclipse.pde.core",1432165084278
stopped,bundle,org.eclipse.core.resources.semantic,0.6.3.v20140217-2212,"org.eclipse.core.resources.semantic",1432165084279
stopped,bundle,org.eclipse.jdt.core.manipulation,1.5.0.v20130605-1748,"org.eclipse.jdt.core.manipulation",1432165084279
stopped,bundle,org.eclipse.ant.launching,1.0.400.v20140518-0030,"org.eclipse.ant.launching",1432165084280
stopped,bundle,org.eclipse.fx.ide.model,1.1.0.201411050807,"org.eclipse.fx.ide.model",1432165084281
stopped,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20131113-0353,"org.eclipse.jdt.apt.pluggable.core",1432165084283
stopped,bundle,org.eclipse.jdt.apt.core,3.3.600.v20140311-1758,"org.eclipse.jdt.apt.core",1432165084284
stopped,bundle,org.eclipse.jdt.junit.core,3.7.300.v20140409-1618,"org.eclipse.jdt.junit.core",1432165084284
stopped,bundle,org.eclipse.emf.mwe2.language,2.7.0.v201409021051,"org.eclipse.emf.mwe2.language",1432165084285
stopped,bundle,org.eclipse.xtext.xbase,2.7.3.v201411190455,"org.eclipse.xtext.xbase",1432165084285
stopped,bundle,org.eclipse.xtext.generator,2.7.3.v201411190455,"org.eclipse.xtext.generator",1432165084287
stopped,bundle,org.eclipse.xtext.builder.standalone,2.7.3.v201411190455,"org.eclipse.xtext.builder.standalone",1432165084288
stopped,bundle,org.eclipse.xtext.common.types,2.7.3.v201411190455,"org.eclipse.xtext.common.types",1432165084288
stopped,bundle,org.eclipse.xtext.ecore,2.7.3.v201411190455,"org.eclipse.xtext.ecore",1432165084289
stopped,bundle,org.eclipse.xtext,2.7.3.v201411190455,"org.eclipse.xtext",1432165084289
stopped,bundle,org.eclipse.emf.codegen.ecore,2.10.2.v20141013-0308,"org.eclipse.emf.codegen.ecore",1432165084290
stopped,bundle,org.eclipse.emf.codegen,2.10.0.v20141013-0308,"org.eclipse.emf.codegen",1432165084291
stopped,bundle,org.eclipse.jdt.launching,3.7.100.v20140428-1912,"org.eclipse.jdt.launching",1432165084291
stopped,bundle,org.eclipse.jdt.debug,3.8.100.v20140522-1618,"org.eclipse.jdt.debug",1432165084297
stopped,bundle,org.eclipse.jdt.core,3.10.0.v20140604-1726,"org.eclipse.jdt.core",1432165084773
stopped,bundle,org.eclipse.wst.jsdt.debug.crossfire,1.0.400.v201402131232,"org.eclipse.wst.jsdt.debug.crossfire",1432165084775
stopped,bundle,org.eclipse.wst.jsdt.debug.rhino,1.0.300.v201402131232,"org.eclipse.wst.jsdt.debug.rhino",1432165084775
stopped,bundle,org.eclipse.wst.jsdt.debug.core,3.1.100.v201405221454,"org.eclipse.wst.jsdt.debug.core",1432165084776
stopped,bundle,org.eclipse.wst.jsdt.manipulation,1.0.500.v201402131232,"org.eclipse.wst.jsdt.manipulation",1432165084777
stopped,bundle,org.eclipse.wst.jsdt.core,1.3.100.v201404111521,"org.eclipse.wst.jsdt.core",1432165085273
stopped,bundle,org.eclipse.team.core,3.7.0.v20130514-1224,"org.eclipse.team.core",1432165085277
stopped,bundle,org.eclipse.ui.externaltools,3.2.300.v20140327-1949,"org.eclipse.ui.externaltools",1432165085279
stopped,bundle,org.eclipse.cdt.debug.ui.memory.transport,2.1.0.201402142303,"org.eclipse.cdt.debug.ui.memory.transport",1432165085281
stopped,bundle,org.eclipse.debug.ui,3.10.0.v20140604-1637,"org.eclipse.debug.ui",1432165085289
stopped,bundle,org.eclipse.rse.subsystems.files.ftp,2.2.0.201305152119,"org.eclipse.rse.subsystems.files.ftp",1432165085293
stopped,bundle,com.android.ide.eclipse.gldebugger,23.0.6.1720515,"com.android.ide.eclipse.gldebugger",1432165085293
stopped,bundle,com.android.ide.eclipse.hierarchyviewer,23.0.6.1720515,"com.android.ide.eclipse.hierarchyviewer",1432165085293
stopped,bundle,com.android.ide.eclipse.traceview,23.0.6.1720515,"com.android.ide.eclipse.traceview",1432165085293
stopped,bundle,com.android.ide.eclipse.ddms,23.0.6.1720515,"com.android.ide.eclipse.ddms",1432165085294
stopped,bundle,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console",1432165085295
stopped,bundle,org.eclipse.mylyn.commons.notifications.ui,1.1.2.v20140211-0100,"org.eclipse.mylyn.commons.notifications.ui",1432165085295
stopped,bundle,org.eclipse.mylyn.commons.repositories.ui,1.1.2.v20140211-0100,"org.eclipse.mylyn.commons.repositories.ui",1432165085296
stopped,bundle,org.eclipse.mylyn.wikitext.context.ui,1.8.2.v20140211-0100,"org.eclipse.mylyn.wikitext.context.ui",1432165085298
stopped,bundle,org.eclipse.mylyn.context.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.context.ui",1432165085298
stopped,bundle,org.eclipse.mylyn.commons.workbench,3.9.2.v20140211-0100,"org.eclipse.mylyn.commons.workbench",1432165085299
stopped,bundle,org.eclipse.mylyn.wikitext.ui,1.8.2.v20140211-0100,"org.eclipse.mylyn.wikitext.ui",1432165085300
stopped,bundle,org.eclipse.rse.efs,2.1.401.201301141950,"org.eclipse.rse.efs",1432165085300
stopped,bundle,org.eclipse.ui.editors,3.8.200.v20140401-1310,"org.eclipse.ui.editors",1432165085300
stopped,bundle,org.eclipse.linuxtools.dataviewers.charts,5.0.0.201402102340,"org.eclipse.linuxtools.dataviewers.charts",1432165085301
stopped,bundle,org.eclipse.linuxtools.dataviewers,5.0.0.201402102340,"org.eclipse.linuxtools.dataviewers",1432165085302
stopped,bundle,org.eclipse.rse.subsystems.files.dstore,2.1.300.201205241511,"org.eclipse.rse.subsystems.files.dstore",1432165085302
stopped,bundle,org.eclipse.rse.subsystems.processes.dstore,2.1.400.201205062159,"org.eclipse.rse.subsystems.processes.dstore",1432165085303
stopped,bundle,org.eclipse.rse.subsystems.shells.dstore,2.1.400.201205062159,"org.eclipse.rse.subsystems.shells.dstore",1432165085304
stopped,bundle,org.eclipse.rse.connectorservice.dstore,3.1.301.201209211856,"org.eclipse.rse.connectorservice.dstore",1432165085305
stopped,bundle,org.eclipse.rse.subsystems.files.local,2.1.300.201205062159,"org.eclipse.rse.subsystems.files.local",1432165085305
stopped,bundle,org.eclipse.rse.subsystems.processes.local,2.1.400.201205062159,"org.eclipse.rse.subsystems.processes.local",1432165085305
stopped,bundle,org.eclipse.rse.subsystems.shells.local,2.1.400.201205062159,"org.eclipse.rse.subsystems.shells.local",1432165085305
stopped,bundle,org.eclipse.rse.connectorservice.local,2.1.400.201205062159,"org.eclipse.rse.connectorservice.local",1432165085305
stopped,bundle,org.eclipse.rse.subsystems.files.ssh,2.1.300.201205062159,"org.eclipse.rse.subsystems.files.ssh",1432165085306
stopped,bundle,org.eclipse.rse.subsystems.shells.ssh,2.1.400.201205062159,"org.eclipse.rse.subsystems.shells.ssh",1432165085307
stopped,bundle,org.eclipse.rse.subsystems.terminals.ssh,1.0.200.201205062159,"org.eclipse.rse.subsystems.terminals.ssh",1432165085308
stopped,bundle,org.eclipse.rse.connectorservice.ssh,2.1.300.201205062159,"org.eclipse.rse.connectorservice.ssh",1432165085309
stopped,bundle,org.eclipse.rse.connectorservice.telnet,1.2.300.201205071750,"org.eclipse.rse.connectorservice.telnet",1432165085310
stopped,bundle,org.eclipse.rse.dstore.security,3.0.400.201205062159,"org.eclipse.rse.dstore.security",1432165085310
stopped,bundle,org.eclipse.rse.subsystems.shells.core,3.1.300.201205141739,"org.eclipse.rse.subsystems.shells.core",1432165085310
stopped,bundle,org.eclipse.rse.subsystems.files.core,3.3.1.201306281330,"org.eclipse.rse.subsystems.files.core",1432165085310
stopped,bundle,org.eclipse.rse.subsystems.processes.shell.linux,1.1.400.201205062159,"org.eclipse.rse.subsystems.processes.shell.linux",1432165085311
stopped,bundle,org.eclipse.rse.subsystems.processes.core,3.1.300.201205062159,"org.eclipse.rse.subsystems.processes.core",1432165085312
stopped,bundle,org.eclipse.rse.terminals.ui,1.2.100.201305201712,"org.eclipse.rse.terminals.ui",1432165085312
stopped,bundle,org.eclipse.rse.ui,3.3.100.201306211706,"org.eclipse.rse.ui",1432165085325
stopped,bundle,org.eclipse.wst.common.snippets,1.2.200.v201204260225,"org.eclipse.wst.common.snippets",1432165085326
stopped,bundle,org.eclipse.ui.workbench.texteditor,3.9.0.v20140411-1521,"org.eclipse.ui.workbench.texteditor",1432165085327
stopped,bundle,org.eclipse.compare.core,3.5.400.v20130903-0736,"org.eclipse.compare.core",1432165085328
stopped,bundle,org.eclipse.equinox.p2.ui.importexport,1.1.0.v20131210-1027,"org.eclipse.equinox.p2.ui.importexport",1432165085334
stopped,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.2.0.v20140422-1847,"org.eclipse.equinox.p2.ui.sdk.scheduler",1432165085334
stopped,bundle,org.eclipse.epp.mpc.ui,1.2.1.v20140219-1000,"org.eclipse.epp.mpc.ui",1432165085334
stopped,bundle,org.eclipse.equinox.p2.ui,2.3.0.v20140404-1657,"org.eclipse.equinox.p2.ui",1432165085334
stopped,bundle,org.eclipse.equinox.security.ui,1.1.200.v20130626-2037,"org.eclipse.equinox.security.ui",1432165085336
stopped,bundle,org.eclipse.cdt,8.3.0.201402142303,"org.eclipse.cdt",1432165085336
stopped,bundle,org.eclipse.cdt.doc.user,5.3.0.201402142303,"org.eclipse.cdt.doc.user",1432165085339
stopped,bundle,org.eclipse.demo.cheatsheets.search,0.11.0.v20140117-1516,"org.eclipse.demo.cheatsheets.search",1432165085340
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.200.v20131227-1524,"org.eclipse.ui.cheatsheets",1432165085344
stopped,bundle,org.eclipse.help.ui,4.0.100.v20140401-0608,"org.eclipse.help.ui",1432165085347
stopped,bundle,org.eclipse.jsch.ui,1.1.500.v20131112-1442,"org.eclipse.jsch.ui",1432165085348
stopped,bundle,org.eclipse.ui.browser,3.4.200.v20131003-1453,"org.eclipse.ui.browser",1432165085349
stopped,bundle,org.eclipse.emf.ecore.editor,2.10.0.v20141013-0308,"org.eclipse.emf.ecore.editor",1432165085351
stopped,bundle,org.eclipse.emf.edit.ui,2.10.1.v20140901-1055,"org.eclipse.emf.edit.ui",1432165085351
stopped,bundle,org.eclipse.xtend.examples,2.7.3.v201411190455,"org.eclipse.xtend.examples",1432165085352
stopped,bundle,org.eclipse.xtext.xtext.ui.examples,2.7.3.v201411190455,"org.eclipse.xtext.xtext.ui.examples",1432165085353
stopped,bundle,org.eclipse.emf.common.ui,2.9.0.v20140901-1055,"org.eclipse.emf.common.ui",1432165085353
stopped,bundle,org.eclipse.ui.views.log,1.0.500.v20140512-1221,"org.eclipse.ui.views.log",1432165085353
stopped,bundle,org.eclipse.wst.validation.ui,1.2.500.v201310231530,"org.eclipse.wst.validation.ui",1432165085355
stopped,bundle,org.eclipse.wst.common.frameworks.ui,1.2.300.v201401292115,"org.eclipse.wst.common.frameworks.ui",1432165085357
stopped,bundle,org.eclipse.wst.common.modulecore.ui,1.0.201.v201208241600,"org.eclipse.wst.common.modulecore.ui",1432165085359
stopped,bundle,org.eclipse.ui.ide,3.10.0.v20140521-1937,"org.eclipse.ui.ide",1432165085360
stopped,bundle,org.eclipse.ui.intro.universal,3.2.700.v20130904-1701,"org.eclipse.ui.intro.universal",1432165085360
stopped,bundle,org.eclipse.ui.intro,3.4.200.v20130326-1254,"org.eclipse.ui.intro",1432165085360
stopped,bundle,org.eclipse.platform.discovery.integration,0.11.0.v20140117-1516,"org.eclipse.platform.discovery.integration",1432165085360
stopped,bundle,org.eclipse.platform.discovery.ui,0.11.0.v20140117-1516,"org.eclipse.platform.discovery.ui",1432165085360
stopped,bundle,org.eclipse.ui.views.properties.tabbed,3.6.0.v20140519-0906,"org.eclipse.ui.views.properties.tabbed",1432165085368
stopped,bundle,com.github.eclipsecolortheme,0.13.0.201311210852,"com.github.eclipsecolortheme",1432165085368
stopped,bundle,org.eclipse.mylyn.commons.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.commons.ui",1432165085368
stopped,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1432165085369
stopped,bundle,org.eclipse.update.ui,3.2.300.v20100512,"org.eclipse.update.ui",1432165085372
stopped,bundle,org.eclipse.ui.forms,3.6.100.v20140422-1825,"org.eclipse.ui.forms",1432165085372
stopped,bundle,org.eclipse.ui.navigator,3.5.400.v20140210-1835,"org.eclipse.ui.navigator",1432165085373
stopped,bundle,org.eclipse.ui.net,1.2.200.v20120807-0927,"org.eclipse.ui.net",1432165085373
stopped,bundle,org.eclipse.rse.services.dstore,3.2.100.201305201712,"org.eclipse.rse.services.dstore",1432165085373
