what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.core.manipulation,1.5.0.v20130605-1748,"org.eclipse.jdt.core.manipulation",1432164785800
started,bundle,org.eclipse.jface,3.10.0.v20140604-0740,"org.eclipse.jface",1432164785803
started,bundle,org.eclipse.jsch.core,1.1.500.v20131112-1442,"org.eclipse.jsch.core",1432164785809
started,bundle,org.eclipse.ltk.core.refactoring,3.6.100.v20140520-1248,"org.eclipse.ltk.core.refactoring",1432164785828
started,bundle,org.eclipse.ltk.ui.refactoring,3.7.100.v20140324-1358,"org.eclipse.ltk.ui.refactoring",1432164785829
started,bundle,org.eclipse.search,3.9.100.v20140226-1637,"org.eclipse.search",1432164785831
started,bundle,org.eclipse.team.core,3.7.0.v20130514-1224,"org.eclipse.team.core",1432164785832
started,bundle,org.eclipse.team.cvs.ui,3.3.600.v20130514-1224,"org.eclipse.team.cvs.ui",1432164785836
started,bundle,org.eclipse.team.ui,3.7.100.v20130710-1213,"org.eclipse.team.ui",1432164785861
started,bundle,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui",1432164785865
started,bundle,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console",1432164785867
started,bundle,org.eclipse.ui.editors,3.8.200.v20140401-1310,"org.eclipse.ui.editors",1432164785868
started,bundle,org.eclipse.ui.forms,3.6.100.v20140422-1825,"org.eclipse.ui.forms",1432164785870
started,bundle,org.eclipse.ui.ide,3.10.0.v20140521-1937,"org.eclipse.ui.ide",1432164785873
started,bundle,org.eclipse.ui.intro,3.4.200.v20130326-1254,"org.eclipse.ui.intro",1432164785874
started,bundle,org.eclipse.ui.intro.universal,3.2.700.v20130904-1701,"org.eclipse.ui.intro.universal",1432164785874
started,bundle,org.eclipse.ui.navigator,3.5.400.v20140210-1835,"org.eclipse.ui.navigator",1432164785875
started,bundle,org.eclipse.ui.net,1.2.200.v20120807-0927,"org.eclipse.ui.net",1432164785877
started,bundle,org.eclipse.ui.views,3.7.0.v20140408-0703,"org.eclipse.ui.views",1432164785878
started,bundle,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"org.eclipse.ui.workbench",1432164785879
started,bundle,org.eclipse.ui.workbench.texteditor,3.9.0.v20140411-1521,"org.eclipse.ui.workbench.texteditor",1432164785881
started,bundle,org.eclipse.update.configurator,3.3.300.v20140518-1928,"org.eclipse.update.configurator",1432164785886
started,bundle,org.eclipse.cdt.build.crossgcc,1.1.0.201402142303,"org.eclipse.cdt.build.crossgcc",1432164785886
started,bundle,org.eclipse.cdt.codan.ui.cxx,3.2.0.201402142303,"org.eclipse.cdt.codan.ui.cxx",1432164785887
started,bundle,org.eclipse.cdt.core,5.6.0.201402142303,"org.eclipse.cdt.core",1432164785890
started,bundle,org.eclipse.cdt.make.core,7.3.0.201402142303,"org.eclipse.cdt.make.core",1432164785891
started,bundle,org.eclipse.cdt.make.ui,7.2.0.201402142303,"org.eclipse.cdt.make.ui",1432164785893
started,bundle,org.eclipse.cdt.managedbuilder.core,8.3.0.201402142303,"org.eclipse.cdt.managedbuilder.core",1432164785894
started,bundle,org.eclipse.cdt.ui,5.7.0.201402142303,"org.eclipse.cdt.ui",1432164785899
started,bundle,org.eclipse.epp.mpc.ui,1.2.1.v20140219-1000,"org.eclipse.epp.mpc.ui",1432164785899
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1432164785900
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1432164785901
started,bundle,org.eclipse.equinox.event,1.3.0.v20130327-1442,"org.eclipse.equinox.event",1432164785902
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1432164785903
started,bundle,org.eclipse.linuxtools.cdt.libhover,1.2.0.201402102340,"org.eclipse.linuxtools.cdt.libhover",1432164785904
started,bundle,org.eclipse.linuxtools.cdt.libhover.devhelp,1.0.0.201402102340,"org.eclipse.linuxtools.cdt.libhover.devhelp",1432164785905
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1432164785906
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1432164785907
started,bundle,org.eclipse.mylyn.commons.core,3.9.2.v20140211-0100,"org.eclipse.mylyn.commons.core",1432164785907
started,bundle,org.eclipse.mylyn.commons.net,3.9.2.v20140211-0100,"org.eclipse.mylyn.commons.net",1432164785907
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.1.2.v20140211-0100,"org.eclipse.mylyn.commons.notifications.core",1432164785907
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.1.2.v20140211-0100,"org.eclipse.mylyn.commons.notifications.feed",1432164785908
started,bundle,org.eclipse.mylyn.commons.notifications.ui,1.1.2.v20140211-0100,"org.eclipse.mylyn.commons.notifications.ui",1432164785909
started,bundle,org.eclipse.mylyn.commons.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.commons.ui",1432164785910
started,bundle,org.eclipse.mylyn.commons.workbench,3.9.2.v20140211-0100,"org.eclipse.mylyn.commons.workbench",1432164785911
started,bundle,org.eclipse.mylyn.context.core,3.9.2.v20140211-0100,"org.eclipse.mylyn.context.core",1432164785911
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.context.tasks.ui",1432164785911
started,bundle,org.eclipse.mylyn.monitor.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.monitor.ui",1432164785912
started,bundle,org.eclipse.mylyn.tasks.index.core,3.9.2.v20140211-0100,"org.eclipse.mylyn.tasks.index.core",1432164785913
started,bundle,org.eclipse.mylyn.tasks.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.tasks.ui",1432164785915
started,bundle,org.eclipse.mylyn.team.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.team.ui",1432164785916
started,bundle,org.eclipse.rse.connectorservice.local,2.1.400.201205062159,"org.eclipse.rse.connectorservice.local",1432164785917
started,bundle,org.eclipse.rse.core,3.3.100.201307171557,"org.eclipse.rse.core",1432164785917
started,bundle,org.eclipse.rse.files.ui,3.2.200.201307171555,"org.eclipse.rse.files.ui",1432164785918
started,bundle,org.eclipse.rse.services,3.2.200.201211090626,"org.eclipse.rse.services",1432164785919
started,bundle,org.eclipse.rse.services.local,2.1.500.201305211438,"org.eclipse.rse.services.local",1432164785919
started,bundle,org.eclipse.rse.subsystems.files.core,3.3.1.201306281330,"org.eclipse.rse.subsystems.files.core",1432164785920
started,bundle,org.eclipse.rse.subsystems.files.local,2.1.300.201205062159,"org.eclipse.rse.subsystems.files.local",1432164785921
started,bundle,org.eclipse.rse.subsystems.shells.core,3.1.300.201205141739,"org.eclipse.rse.subsystems.shells.core",1432164785921
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.400.201205062159,"org.eclipse.rse.subsystems.shells.local",1432164785922
started,bundle,org.eclipse.rse.ui,3.3.100.201306211706,"org.eclipse.rse.ui",1432164785923
started,bundle,org.eclipse.team.cvs.core,3.3.502.v20131127-1657,"org.eclipse.team.cvs.core",1432164785924
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1432164785926
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1432164785926
started,bundle,org.eclipse.emf.ecore,2.10.1.v20140901-1043,"org.eclipse.emf.ecore",1432164785926
started,bundle,org.eclipse.emf.ecore.xmi,2.10.1.v20140901-1043,"org.eclipse.emf.ecore.xmi",1432164785927
started,bundle,org.eclipse.pde.core,3.10.1.v20140902-1534,"org.eclipse.pde.core",1432164785928
started,bundle,org.eclipse.pde.launching,3.6.200.v20140521-1231,"org.eclipse.pde.launching",1432164785929
started,bundle,org.eclipse.pde.ui,3.8.101.v20140902-1534,"org.eclipse.pde.ui",1432164785931
started,bundle,org.eclipse.ui.trace,1.0.201.v20140702-1807,"org.eclipse.ui.trace",1432164785932
started,bundle,org.eclipse.ui.views.log,1.0.500.v20140512-1221,"org.eclipse.ui.views.log",1432164785933
started,bundle,org.eclipse.e4.tools.context.spy,0.1.0.v20140708-1626,"org.eclipse.e4.tools.context.spy",1432164785933
started,bundle,org.eclipse.e4.tools.css.spy,0.12.0.v20140707-1917,"org.eclipse.e4.tools.css.spy",1432164785934
started,bundle,org.eclipse.e4.tools.emf.editor3x,0.12.0.v20140726-0138,"org.eclipse.e4.tools.emf.editor3x",1432164785935
started,bundle,org.eclipse.e4.tools.emf.liveeditor,0.12.0.v20140716-1614,"org.eclipse.e4.tools.emf.liveeditor",1432164785935
started,bundle,org.eclipse.e4.tools.emf.ui,0.12.0.v20140728-1808,"org.eclipse.e4.tools.emf.ui",1432164785935
started,bundle,org.eclipse.e4.tools.event.spy,0.15.0.v20140707-1917,"org.eclipse.e4.tools.event.spy",1432164785936
started,bundle,org.eclipse.e4.tools.services,0.12.0.v20140318-2103,"org.eclipse.e4.tools.services",1432164785937
started,bundle,org.eclipse.e4.tools.spy,0.1.0.v20140529-0919,"org.eclipse.e4.tools.spy",1432164785937
started,bundle,org.eclipse.emf.common,2.10.0.v20140514-1158,"org.eclipse.emf.common",1432164785937
started,bundle,org.eclipse.jdt.core,3.10.0.v20140604-1726,"org.eclipse.jdt.core",1432164785939
started,bundle,org.eclipse.jdt.launching,3.7.100.v20140428-1912,"org.eclipse.jdt.launching",1432164785939
started,bundle,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui",1432164785944
started,bundle,org.eclipse.platform.discovery.compatibility,0.11.0.v20140117-1516,"org.eclipse.platform.discovery.compatibility",1432164785945
started,bundle,org.eclipse.platform.discovery.core,0.11.0.v20140117-1516,"org.eclipse.platform.discovery.core",1432164785945
started,bundle,org.eclipse.platform.discovery.destprefs,0.11.0.v20140117-1516,"org.eclipse.platform.discovery.destprefs",1432164785946
started,bundle,org.eclipse.platform.discovery.integration,0.11.0.v20140117-1516,"org.eclipse.platform.discovery.integration",1432164785947
started,bundle,org.eclipse.platform.discovery.ui,0.11.0.v20140117-1516,"org.eclipse.platform.discovery.ui",1432164785947
started,bundle,org.eclipse.platform.discovery.util,0.11.0.v20140117-1516,"org.eclipse.platform.discovery.util",1432164785948
started,bundle,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.adt",1432164785948
started,bundle,com.android.ide.eclipse.base,23.0.6.1720515,"com.android.ide.eclipse.base",1432164785949
started,bundle,com.android.ide.eclipse.ddms,23.0.6.1720515,"com.android.ide.eclipse.ddms",1432164785949
os,sysinfo,,,"win32",1432164785954
arch,sysinfo,,,"x86_64",1432164785954
ws,sysinfo,,,"win32",1432164785954
locale,sysinfo,,,"en_US",1432164785954
processors,sysinfo,,,"4",1432164785954
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1432164785954
java.runtime.version,sysinfo,,,"1.8.0_40-b26",1432164785954
java.specification.name,sysinfo,,,"Java Platform API Specification",1432164785954
java.specification.vendor,sysinfo,,,"Oracle Corporation",1432164785954
java.specification.version,sysinfo,,,"1.8",1432164785954
java.vendor,sysinfo,,,"Oracle Corporation",1432164785954
java.version,sysinfo,,,"1.8.0_40",1432164785954
java.vm.info,sysinfo,,,"mixed mode",1432164785954
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1432164785954
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1432164785954
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1432164785954
java.vm.specification.version,sysinfo,,,"1.8",1432164785954
java.vm.vendor,sysinfo,,,"Oracle Corporation",1432164785954
java.vm.version,sysinfo,,,"25.40-b25",1432164785954
started,bundle,org.eclipse.wst.sse.core,1.1.900.v201401101615,"org.eclipse.wst.sse.core",1432164790086
started,bundle,org.eclipse.wst.sse.ui,1.3.300.v201404240319,"org.eclipse.wst.sse.ui",1432164790113
started,bundle,org.eclipse.wst.xml.ui,1.1.500.v201403122203,"org.eclipse.wst.xml.ui",1432164790174
started,bundle,com.android.ide.eclipse.traceview,23.0.6.1720515,"com.android.ide.eclipse.traceview",1432164794679
closed,view,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.internal.introview",1432164834738
activated,view,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.PackageExplorer",1432164834939
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432164838479
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432164843595
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432164845877
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432164847489
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432164853424
started,bundle,org.eclipse.equinox.p2.ui,2.3.0.v20140404-1657,"org.eclipse.equinox.p2.ui",1432164870722
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.300.v20140407-1803,"org.eclipse.equinox.p2.ui.sdk",1432164870750
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432164894390
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432164896810
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432164907609
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.help.aboutAction",1432164907616
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432164919553
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432164923786
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432164925687
started,bundle,org.eclipse.tm.terminal,3.2.100.201308011444,"org.eclipse.tm.terminal",1432164932164
started,bundle,org.eclipse.wst.server.core,1.1.204.v20100908,"org.eclipse.wst.server.core",1432164932213
started,bundle,org.eclipse.wst.jsdt.core,1.3.100.v201404111521,"org.eclipse.wst.jsdt.core",1432164932483
started,bundle,org.eclipse.fx.ide.jdt.core,1.1.0.201411050807,"org.eclipse.fx.ide.jdt.core",1432164933705
started,bundle,org.eclipse.fx.osgi.util,1.1.0.201411050703,"org.eclipse.fx.osgi.util",1432164933706
started,bundle,org.eclipse.fx.core,1.1.0.201411050703,"org.eclipse.fx.core",1432164933711
error,log,,,"DDMS files not found: P:\\android-sdks\\platform-tools\\adb.exe P:\\android-sdks\\platform-tools\\hprof-conv.exe P:\\android-sdks\\tools\\traceview.bat ",1432164936363
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.file.import",1432164937337
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432164937352
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432164937457
opened,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1432164937550
started,bundle,org.eclipse.debug.ui,3.10.0.v20140604-1637,"org.eclipse.debug.ui",1432164937831
started,bundle,org.eclipse.cdt.dsf,2.4.0.201402142303,"org.eclipse.cdt.dsf",1432164937840
started,bundle,org.eclipse.cdt.dsf.gdb,4.3.0.201402142303,"org.eclipse.cdt.dsf.gdb",1432164937845
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.4.0.201402142303,"org.eclipse.cdt.dsf.gdb.ui",1432164937846
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432164940159
started,bundle,org.eclipse.fx.ide.ui.mobile.sim.launch,1.1.0.201411050807,"org.eclipse.fx.ide.ui.mobile.sim.launch",1432164945877
started,bundle,org.eclipse.xtext.xtext.ui,2.7.3.v201411190455,"org.eclipse.xtext.xtext.ui",1432164945951
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432164950572
started,bundle,org.eclipse.xtext,2.7.3.v201411190455,"org.eclipse.xtext",1432164955602
started,bundle,org.eclipse.e4.tools.css.editor,0.12.0.v20140221-1650,"org.eclipse.e4.tools.css.editor",1432164955603
started,bundle,org.eclipse.xtext.builder,2.7.3.v201411190455,"org.eclipse.xtext.builder",1432164955670
started,bundle,org.eclipse.xtext.ui,2.7.3.v201411190455,"org.eclipse.xtext.ui",1432164955679
started,bundle,org.eclipse.emf.edit,2.10.0.v20140519-0339,"org.eclipse.emf.edit",1432164955752
started,bundle,org.eclipse.xtext.common.types.shared,2.7.3.v201411190455,"org.eclipse.xtext.common.types.shared",1432164955906
started,bundle,org.eclipse.xtext.common.types,2.7.3.v201411190455,"org.eclipse.xtext.common.types",1432164955915
started,bundle,org.eclipse.xtext.ui.shared,2.7.3.v201411190455,"org.eclipse.xtext.ui.shared",1432164956019
started,bundle,org.eclipse.xtext.ui.codetemplates.ui,2.7.3.v201411190455,"org.eclipse.xtext.ui.codetemplates.ui",1432164956144
started,bundle,org.eclipse.emf.common.ui,2.9.0.v20140901-1055,"org.eclipse.emf.common.ui",1432164956192
started,bundle,org.eclipse.emf.edit.ui,2.10.1.v20140901-1055,"org.eclipse.emf.edit.ui",1432164956194
started,bundle,org.eclipse.e4.tools.css.editor.ui,0.12.0.v20140221-1650,"org.eclipse.e4.tools.css.editor.ui",1432164956919
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1432164956924
started,bundle,com.github.eclipsecolortheme,0.13.0.201311210852,"com.github.eclipsecolortheme",1432164963967
error,log,,,"java.lang.NullPointerException",1432165013696
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432165014274
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1432165016825
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432165023773
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432165080861
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432165082056
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432165083100
closed,view,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.PackageExplorer",1432165083277
closed,view,org.eclipse.mylyn.tasks.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1432165083444
closed,view,org.eclipse.ui.views,3.7.0.v20140408-0703,"org.eclipse.ui.views.ContentOutline",1432165083483
closed,view,org.eclipse.ui.ide,3.10.0.v20140521-1937,"org.eclipse.ui.views.ProblemView",1432165083503
closed,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1432165083520
closed,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432165083682
closed,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1432165083916
stopped,bundle,org.eclipse.compare.win32,1.0.200.v20130514-1224,"org.eclipse.compare.win32",1432165084133
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.300.v20140407-1803,"org.eclipse.equinox.p2.ui.sdk",1432165084134
stopped,bundle,org.eclipse.cdt.debug.ui.memory.floatingpoint,1.0.0.201402142303,"org.eclipse.cdt.debug.ui.memory.floatingpoint",1432165084135
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.3.0.201402142303,"org.eclipse.cdt.debug.ui.memory.search",1432165084137
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201402142303,"org.eclipse.cdt.debug.ui.memory.traditional",1432165084138
stopped,bundle,org.eclipse.cdt.autotools.ui,1.0.1.201402142303,"org.eclipse.cdt.autotools.ui",1432165084139
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.core,2.0.0.201402142303,"org.eclipse.linuxtools.cdt.autotools.core",1432165084140
stopped,bundle,org.eclipse.cdt.autotools.core,1.2.0.201402142303,"org.eclipse.cdt.autotools.core",1432165084141
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,3.2.0.201402142303,"org.eclipse.cdt.codan.checkers.ui",1432165084142
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,3.2.0.201402142303,"org.eclipse.cdt.codan.ui.cxx",1432165084143
stopped,bundle,org.eclipse.cdt.codan.ui,3.2.0.201402142303,"org.eclipse.cdt.codan.ui",1432165084144
stopped,bundle,org.eclipse.cdt.launch.remote,2.4.0.201402142303,"org.eclipse.cdt.launch.remote",1432165084144
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201402142303,"org.eclipse.cdt.debug.mi.ui",1432165084147
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.3.0.201402142303,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1432165084148
stopped,bundle,org.eclipse.linuxtools.gdbtrace.ui,1.2.1.201402102340,"org.eclipse.linuxtools.gdbtrace.ui",1432165084149
stopped,bundle,org.eclipse.linuxtools.gdbtrace.core,1.2.1.201402102340,"org.eclipse.linuxtools.gdbtrace.core",1432165084149
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.4.0.201402142303,"org.eclipse.cdt.dsf.gdb.ui",1432165084150
stopped,bundle,org.eclipse.cdt.dsf.ui,2.4.0.201402142303,"org.eclipse.cdt.dsf.ui",1432165084151
